Word,Word Lemma,Word Stem,Negative,Positive,Warmth Direction,Ability Direction
VULGARITIES,VULGARITY,VULGAR,0,0,0.0,0.0
VULGARITY,VULGARITY,VULGAR,0,0,0.0,0.0
VULGARIZATION,VULGARIZATION,VULGAR,0,0,0.0,0.0
VULGARIZATIONS,VULGARIZATION,VULGAR,0,0,0.0,0.0
VULGARIZE,VULGARIZE,VULGAR,0,0,0.0,0.0
VULGARIZED,VULGARIZE,VULGAR,0,0,0.0,0.0
VULGARIZER,VULGARIZER,VULGAR,0,0,0.0,0.0
VULGARIZERS,VULGARIZER,VULGAR,0,0,0.0,0.0
VULGARIZES,VULGARIZES,VULGAR,0,0,0.0,0.0
VULGARIZING,VULGARIZE,VULGAR,0,0,0.0,0.0
VULGARLY,VULGARLY,VULGARLI,0,0,0.0,0.0
VULNERABILITIES,VULNERABILITY,VULNER,1,0,0.0,0.0
VULNERABILITY,VULNERABILITY,VULNER,1,0,0.0,0.0
VULNERABLE,VULNERABLE,VULNER,1,0,0.0,0.0
VULNERABLY,VULNERABLY,VULNER,1,0,0.0,0.0
VULPINE,VULPINE,VULPIN,0,0,0.0,0.0
VULTURE,VULTURE,VULTUR,0,0,0.0,0.0
VULTURES,VULTURE,VULTUR,0,0,0.0,0.0
VULTUROUS,VULTUROUS,VULTUR,0,0,0.0,0.0
VULVA,VULVA,VULVA,0,0,0.0,0.0
VULVAE,VULVA,VULVA,0,0,0.0,0.0
VULVAS,VULVA,VULVA,0,0,0.0,0.0
VYING,VIE,VIE,0,0,0.0,0.0
WACKIER,WACKIER,WACKIER,0,0,0.0,0.0
WACKIEST,WACKY,WACKI,0,0,0.0,0.0
WACKINESS,WACKINESS,WACKI,0,0,0.0,0.0
WACKINESSES,WACKINESSES,WACKI,0,0,0.0,0.0
WACKO,WACKO,WACKO,0,0,0.0,0.0
WACKOS,WACKO,WACKO,0,0,0.0,0.0
WACKY,WACKY,WACKI,0,0,0.0,-1.0
WAD,WAD,WAD,0,0,0.0,0.0
WADDED,WAD,WAD,0,0,0.0,0.0
WADDING,WAD,WAD,0,0,0.0,0.0
WADDINGS,WADDING,WAD,0,0,0.0,0.0
WADDLE,WADDLE,WADDL,0,0,0.0,0.0
WADDLED,WADDLE,WADDL,0,0,0.0,0.0
WADDLES,WADDLE,WADDL,0,0,0.0,0.0
WADDLING,WADDLE,WADDL,0,0,0.0,0.0
WADE,WADE,WADE,0,0,0.0,0.0
WADED,WAD,WAD,0,0,0.0,0.0
WADER,WADER,WADER,0,0,0.0,0.0
WADERS,WADER,WADER,0,0,0.0,0.0
WADES,WADE,WADE,0,0,0.0,0.0
WADI,WADI,WADI,0,0,0.0,0.0
WADING,WAD,WAD,0,0,0.0,0.0
WADIS,WADI,WADI,0,0,0.0,0.0
WADS,WAD,WAD,0,0,0.0,0.0
WAFER,WAFER,WAFER,0,0,0.0,0.0
WAFERS,WAFER,WAFER,0,0,0.0,0.0
WAFFLE,WAFFLE,WAFFL,0,0,0.0,0.0
WAFFLED,WAFFLE,WAFFL,0,0,0.0,0.0
WAFFLER,WAFFLER,WAFFLER,0,0,0.0,0.0
WAFFLERS,WAFFLER,WAFFLER,0,0,0.0,0.0
WAFFLES,WAFFLE,WAFFL,0,0,0.0,0.0
WAFFLING,WAFFLE,WAFFL,0,0,0.0,0.0
WAFT,WAFT,WAFT,0,0,0.0,0.0
WAFTED,WAFT,WAFT,0,0,0.0,0.0
WAFTING,WAFT,WAFT,0,0,0.0,0.0
WAFTS,WAFT,WAFT,0,0,0.0,0.0
WAG,WAG,WAG,0,0,0.0,0.0
WAGE,WAGE,WAGE,0,0,0.0,0.0
WAGED,WAG,WAG,0,0,0.0,0.0
WAGER,WAGER,WAGER,0,0,0.0,0.0
WAGERED,WAGER,WAGER,0,0,0.0,0.0
WAGERER,WAGERER,WAGER,0,0,0.0,0.0
WAGERERS,WAGERER,WAGER,0,0,0.0,0.0
WAGERING,WAGER,WAGER,0,0,0.0,0.0
WAGERS,WAGER,WAGER,0,0,0.0,0.0
WAGES,WAGE,WAGE,0,0,0.0,0.0
WAGGED,WAG,WAG,0,0,0.0,0.0
WAGGERIES,WAGGERY,WAGGERI,0,0,0.0,0.0
WAGGERY,WAGGERY,WAGGERI,0,0,0.0,0.0
WAGGING,WAG,WAG,0,0,0.0,0.0
WAGGISH,WAGGISH,WAGGISH,0,0,1.0,0.0
WAGGISHLY,WAGGISHLY,WAGGISHLI,0,0,0.0,0.0
WAGGISHNESS,WAGGISHNESS,WAGGISH,0,0,0.0,0.0
WAGGISHNESSES,WAGGISHNESS,WAGGISH,0,0,0.0,0.0
WAGGLE,WAGGLE,WAGGL,0,0,0.0,0.0
WAGGLED,WAGGLE,WAGGL,0,0,0.0,0.0
WAGGLES,WAGGLE,WAGGL,0,0,0.0,0.0
WAGGLING,WAGGLE,WAGGL,0,0,0.0,0.0
WAGGON,WAGGON,WAGGON,0,0,0.0,0.0
WAGGONS,WAGGON,WAGGON,0,0,0.0,0.0
WAGING,WAG,WAG,0,0,0.0,0.0
WAGON,WAGON,WAGON,0,0,0.0,0.0
WAGONER,WAGONER,WAGON,0,0,0.0,0.0
WAGONERS,WAGONER,WAGON,0,0,0.0,0.0
WAGONS,WAGON,WAGON,0,0,0.0,0.0
WAGS,WAG,WAG,0,0,0.0,0.0
WAGTAIL,WAGTAIL,WAGTAIL,0,0,0.0,0.0
WAGTAILS,WAGTAIL,WAGTAIL,0,0,0.0,0.0
WAIF,WAIF,WAIF,0,0,0.0,0.0
WAIFS,WAIF,WAIF,0,0,0.0,0.0
WAIL,WAIL,WAIL,0,0,0.0,0.0
WAILED,WAIL,WAIL,0,0,0.0,0.0
WAILER,WAILER,WAILER,0,0,0.0,0.0
WAILERS,WAILER,WAILER,0,0,0.0,0.0
WAILING,WAIL,WAIL,0,0,0.0,0.0
WAILINGS,WAILING,WAIL,0,0,0.0,0.0
WAILS,WAIL,WAIL,0,0,0.0,0.0
WAIN,WAIN,WAIN,0,0,0.0,0.0
WAINS,WAIN,WAIN,0,0,0.0,0.0
WAINSCOT,WAINSCOT,WAINSCOT,0,0,0.0,0.0
WAINSCOTED,WAINSCOTED,WAINSCOT,0,0,0.0,0.0
WAINSCOTING,WAINSCOTING,WAINSCOT,0,0,0.0,0.0
WAINSCOTINGS,WAINSCOTING,WAINSCOT,0,0,0.0,0.0
WAINSCOTS,WAINSCOT,WAINSCOT,0,0,0.0,0.0
WAINSCOTTED,WAINSCOTTED,WAINSCOT,0,0,0.0,0.0
WAINSCOTTING,WAINSCOTTING,WAINSCOT,0,0,0.0,0.0
WAINSCOTTINGS,WAINSCOTTING,WAINSCOT,0,0,0.0,0.0
WAINWRIGHT,WAINWRIGHT,WAINWRIGHT,0,0,0.0,0.0
WAINWRIGHTS,WAINWRIGHT,WAINWRIGHT,0,0,0.0,0.0
WAIST,WAIST,WAIST,0,0,0.0,0.0
WAISTBAND,WAISTBAND,WAISTBAND,0,0,0.0,0.0
WAISTBANDS,WAISTBAND,WAISTBAND,0,0,0.0,0.0
WAISTCOAT,WAISTCOAT,WAISTCOAT,0,0,0.0,0.0
WAISTCOATS,WAISTCOAT,WAISTCOAT,0,0,0.0,0.0
WAISTLINE,WAISTLINE,WAISTLIN,0,0,0.0,0.0
WAISTLINES,WAISTLINE,WAISTLIN,0,0,0.0,0.0
WAISTS,WAIST,WAIST,0,0,0.0,0.0
WAIT,WAIT,WAIT,0,0,0.0,0.0
WAITED,WAIT,WAIT,0,0,0.0,0.0
WAITER,WAITER,WAITER,0,0,0.0,0.0
WAITERS,WAITER,WAITER,0,0,0.0,0.0
WAITING,WAIT,WAIT,0,0,0.0,0.0
WAITINGS,WAITING,WAIT,0,0,0.0,0.0
WAITPERSON,WAITPERSON,WAITPERSON,0,0,0.0,0.0
WAITPERSONS,WAITPERSONS,WAITPERSON,0,0,0.0,0.0
WAITRESS,WAITRESS,WAITRESS,0,0,0.0,0.0
WAITRESSES,WAITRESS,WAITRESS,0,0,0.0,0.0
WAITS,WAIT,WAIT,0,0,0.0,0.0
WAITSTAFF,WAITSTAFF,WAITSTAFF,0,0,0.0,0.0
WAITSTAFFS,WAITSTAFFS,WAITSTAFF,0,0,0.0,0.0
WAIVABLE,WAIVABLE,WAIVABL,0,0,0.0,0.0
WAIVE,WAIVE,WAIV,0,0,0.0,0.0
WAIVED,WAIVE,WAIV,0,0,0.0,0.0
WAIVER,WAIVER,WAIVER,0,0,0.0,0.0
WAIVERED,WAIVERED,WAIVER,0,0,0.0,0.0
WAIVERS,WAIVER,WAIVER,0,0,0.0,0.0
WAIVES,WAIF,WAIF,0,0,0.0,0.0
WAIVING,WAIVE,WAIV,0,0,0.0,0.0
WAKE,WAKE,WAKE,0,0,0.0,0.0
WAKEBOARDING,WAKEBOARDING,WAKEBOARD,0,0,0.0,0.0
WAKED,WAKE,WAKE,0,0,0.0,0.0
WAKEFUL,WAKEFUL,WAKE,0,0,0.0,0.0
WAKEFULLY,WAKEFULLY,WAKE,0,0,0.0,0.0
WAKEFULNESS,WAKEFULNESS,WAKE,0,0,0.0,1.0
WAKEFULNESSES,WAKEFULNESS,WAKE,0,0,0.0,0.0
WAKEN,WAKEN,WAKEN,0,0,0.0,0.0
WAKENED,WAKEN,WAKEN,0,0,0.0,0.0
WAKENING,WAKEN,WAKEN,0,0,0.0,0.0
WAKENS,WAKENS,WAKEN,0,0,0.0,0.0
WAKES,WAKE,WAKE,0,0,0.0,0.0
WAKEUP,WAKEUP,WAKEUP,0,0,0.0,0.0
WAKING,WAKE,WAKE,0,0,0.0,0.0
WALE,WALE,WALE,0,0,0.0,0.0
WALED,WALED,WALE,0,0,0.0,0.0
WALES,WALE,WALE,0,0,0.0,0.0
WALING,WALING,WALE,0,0,0.0,0.0
WALK,WALK,WALK,0,0,0.0,0.0
WALKAWAY,WALKAWAY,WALKAWAY,0,0,0.0,0.0
WALKAWAYS,WALKAWAY,WALKAWAY,0,0,0.0,0.0
WALKDOWNS,WALKDOWNS,WALKDOWN,0,0,0.0,0.0
WALKED,WALK,WALK,0,0,0.0,0.0
WALKER,WALKER,WALKER,0,0,0.0,0.0
WALKERS,WALKER,WALKER,0,0,0.0,0.0
WALKING,WALK,WALK,0,0,0.0,0.0
WALKINGS,WALKING,WALK,0,0,0.0,0.0
WALKOUT,WALKOUT,WALKOUT,0,0,0.0,0.0
WALKOUTS,WALKOUT,WALKOUT,0,0,0.0,0.0
WALKOVER,WALKOVER,WALKOV,0,0,0.0,0.0
WALKOVERS,WALKOVER,WALKOV,0,0,0.0,0.0
WALKS,WALK,WALK,0,0,0.0,0.0
WALKWAY,WALKWAY,WALKWAY,0,0,0.0,0.0
WALKWAYS,WALKWAY,WALKWAY,0,0,0.0,0.0
WALL,WALL,WALL,0,0,0.0,0.0
WALLABIES,WALLABY,WALLABI,0,0,0.0,0.0
WALLABY,WALLABY,WALLABI,0,0,0.0,0.0
WALLBOARD,WALLBOARD,WALLBOARD,0,0,0.0,0.0
WALLBOARDS,WALLBOARD,WALLBOARD,0,0,0.0,0.0
WALLCOVERING,WALLCOVERING,WALLCOV,0,0,0.0,0.0
WALLCOVERINGS,WALLCOVERINGS,WALLCOV,0,0,0.0,0.0
WALLED,WALL,WALL,0,0,0.0,0.0
WALLET,WALLET,WALLET,0,0,0.0,0.0
WALLETS,WALLET,WALLET,0,0,0.0,0.0
WALLEYE,WALLEYE,WALLEY,0,0,0.0,0.0
WALLEYED,WALLEYED,WALLEY,0,0,0.0,0.0
WALLEYES,WALLEYE,WALLEY,0,0,0.0,0.0
WALLFLOWER,WALLFLOWER,WALLFLOW,0,0,0.0,0.0
WALLFLOWERS,WALLFLOWER,WALLFLOW,0,0,0.0,0.0
WALLING,WALL,WALL,0,0,0.0,0.0
WALLOP,WALLOP,WALLOP,0,0,0.0,0.0
WALLOPED,WALLOP,WALLOP,0,0,0.0,0.0
WALLOPING,WALLOP,WALLOP,0,0,0.0,0.0
WALLOPINGS,WALLOPING,WALLOP,0,0,0.0,0.0
WALLOPS,WALLOP,WALLOP,0,0,0.0,0.0
WALLOW,WALLOW,WALLOW,0,0,0.0,0.0
WALLOWED,WALLOWED,WALLOW,0,0,0.0,0.0
WALLOWING,WALLOW,WALLOW,0,0,0.0,0.0
WALLOWS,WALLOW,WALLOW,0,0,0.0,0.0
WALLPAPER,WALLPAPER,WALLPAP,0,0,0.0,0.0
WALLPAPERED,WALLPAPER,WALLPAP,0,0,0.0,0.0
WALLPAPERING,WALLPAPER,WALLPAP,0,0,0.0,0.0
WALLPAPERS,WALLPAPER,WALLPAP,0,0,0.0,0.0
WALLS,WALL,WALL,0,0,0.0,0.0
WALNUT,WALNUT,WALNUT,0,0,0.0,0.0
WALNUTS,WALNUT,WALNUT,0,0,0.0,0.0
WALRUS,WALRUS,WALRU,0,0,0.0,0.0
WALRUSES,WALRUS,WALRU,0,0,0.0,0.0
WALTZ,WALTZ,WALTZ,0,0,0.0,0.0
WALTZED,WALTZ,WALTZ,0,0,0.0,0.0
WALTZER,WALTZER,WALTZER,0,0,0.0,0.0
WALTZERS,WALTZER,WALTZER,0,0,0.0,0.0
WALTZES,WALTZ,WALTZ,0,0,0.0,0.0
WALTZING,WALTZ,WALTZ,0,0,0.0,0.0
WAMPUM,WAMPUM,WAMPUM,0,0,0.0,0.0
WAMPUMS,WAMPUM,WAMPUM,0,0,0.0,0.0
WAN,WAN,WAN,0,0,0.0,0.0
WAND,WAND,WAND,0,0,0.0,0.0
WANDER,WANDER,WANDER,0,0,0.0,0.0
WANDERED,WANDER,WANDER,0,0,0.0,0.0
WANDERER,WANDERER,WANDER,0,0,0.0,0.0
WANDERERS,WANDERER,WANDER,0,0,0.0,0.0
WANDERING,WANDER,WANDER,0,0,0.0,0.0
WANDERINGS,WANDERING,WANDER,0,0,0.0,0.0
WANDERLUST,WANDERLUST,WANDERLUST,0,0,0.0,0.0
WANDERLUSTS,WANDERLUST,WANDERLUST,0,0,0.0,0.0
WANDERS,WANDERS,WANDER,0,0,0.0,0.0
WANDS,WAND,WAND,0,0,0.0,0.0
WANE,WANE,WANE,0,0,0.0,0.0
WANED,WAN,WAN,0,0,0.0,0.0
WANES,WANE,WANE,0,0,0.0,0.0
WANGLE,WANGLE,WANGL,0,0,0.0,0.0
WANGLED,WANGLE,WANGL,0,0,0.0,0.0
WANGLER,WANGLER,WANGLER,0,0,0.0,0.0
WANGLERS,WANGLER,WANGLER,0,0,0.0,0.0
WANGLES,WANGLE,WANGL,0,0,0.0,0.0
WANGLING,WANGLE,WANGL,0,0,0.0,0.0
WANING,WAN,WAN,0,0,0.0,0.0
WANLY,WANLY,WANLI,0,0,0.0,0.0
WANNA,WANNA,WANNA,0,0,0.0,0.0
WANNABE,WANNABE,WANNAB,0,0,0.0,0.0
WANNABES,WANNABE,WANNAB,0,0,0.0,0.0
WANNER,WANNER,WANNER,0,0,0.0,0.0
WANNESS,WANNESS,WAN,0,0,0.0,0.0
WANNESSES,WANNESS,WAN,0,0,0.0,0.0
WANNEST,WAN,WAN,0,0,0.0,0.0
WANT,WANT,WANT,0,0,0.0,0.0
WANTED,WANT,WANT,0,0,0.0,0.0
WANTING,WANT,WANT,0,0,0.0,0.0
WANTON,WANTON,WANTON,0,0,0.0,0.0
WANTONED,WANTON,WANTON,0,0,0.0,0.0
WANTONING,WANTON,WANTON,0,0,0.0,0.0
WANTONLY,WANTONLY,WANTONLI,0,0,0.0,0.0
WANTONNESS,WANTONNESS,WANTON,0,0,0.0,0.0
WANTONNESSES,WANTONNESS,WANTON,0,0,0.0,0.0
WANTONS,WANTON,WANTON,0,0,0.0,0.0
WANTS,WANT,WANT,0,0,0.0,0.0
WAPITI,WAPITI,WAPITI,0,0,0.0,0.0
WAPITIS,WAPITI,WAPITI,0,0,0.0,0.0
WAR,WAR,WAR,0,0,0.0,0.0
WARBLE,WARBLE,WARBL,0,0,0.0,0.0
WARBLED,WARBLE,WARBL,0,0,0.0,0.0
WARBLER,WARBLER,WARBLER,0,0,0.0,0.0
WARBLERS,WARBLER,WARBLER,0,0,0.0,0.0
WARBLES,WARBLE,WARBL,0,0,0.0,0.0
WARBLING,WARBLE,WARBL,0,0,0.0,0.0
WARBONNET,WARBONNET,WARBONNET,0,0,0.0,0.0
WARBONNETS,WARBONNETS,WARBONNET,0,0,0.0,0.0
WARD,WARD,WARD,0,0,0.0,0.0
WARDED,WARD,WARD,0,0,0.0,0.0
WARDEN,WARDEN,WARDEN,0,0,0.0,0.0
WARDENS,WARDEN,WARDEN,0,0,0.0,0.0
WARDER,WARDER,WARDER,0,0,0.0,0.0
WARDERS,WARDER,WARDER,0,0,0.0,0.0
WARDING,WARD,WARD,0,0,0.0,0.0
WARDROBE,WARDROBE,WARDROB,0,0,0.0,0.0
WARDROBES,WARDROBE,WARDROB,0,0,0.0,0.0
WARDROBING,WARDROBING,WARDROB,0,0,0.0,0.0
WARDROOM,WARDROOM,WARDROOM,0,0,0.0,0.0
WARDROOMS,WARDROOM,WARDROOM,0,0,0.0,0.0
WARDS,WARD,WARD,0,0,0.0,0.0
WARE,WARE,WARE,0,0,0.0,0.0
WAREHOUSE,WAREHOUSE,WAREHOUS,0,0,0.0,0.0
WAREHOUSED,WAREHOUSE,WAREHOUS,0,0,0.0,0.0
WAREHOUSEMAN,WAREHOUSEMAN,WAREHOUSEMAN,0,0,0.0,0.0
WAREHOUSEMEN,WAREHOUSEMAN,WAREHOUSEMAN,0,0,0.0,0.0
WAREHOUSER,WAREHOUSER,WAREHOUS,0,0,0.0,0.0
WAREHOUSES,WAREHOUSE,WAREHOUS,0,0,0.0,0.0
WAREHOUSING,WAREHOUSE,WAREHOUS,0,0,0.0,0.0
WARES,WARE,WARE,0,0,0.0,0.0
WARFARE,WARFARE,WARFAR,0,0,0.0,0.0
WARFARES,WARFARE,WARFAR,0,0,0.0,0.0
WARHEAD,WARHEAD,WARHEAD,0,0,0.0,0.0
WARHEADS,WARHEAD,WARHEAD,0,0,0.0,0.0
WARHORSE,WARHORSE,WARHORS,0,0,0.0,0.0
WARHORSES,WARHORSE,WARHORS,0,0,0.0,0.0
WARIER,WARIER,WARIER,0,0,0.0,0.0
WARIEST,WARY,WARI,0,0,0.0,0.0
WARILY,WARILY,WARILI,0,0,0.0,0.0
WARINESS,WARINESS,WARI,0,0,0.0,0.0
WARINESSES,WARINESS,WARI,0,0,0.0,0.0
WARLIKE,WARLIKE,WARLIK,0,0,0.0,0.0
WARLOCK,WARLOCK,WARLOCK,0,0,0.0,0.0
WARLOCKS,WARLOCK,WARLOCK,0,0,0.0,0.0
WARLORD,WARLORD,WARLORD,0,0,0.0,0.0
WARLORDS,WARLORD,WARLORD,0,0,0.0,0.0
WARM,WARM,WARM,0,0,1.0,0.0
WARMBLOODED,WARMBLOODED,WARMBLOOD,0,0,0.0,0.0
WARMED,WARM,WARM,0,0,0.0,0.0
WARMER,WARMER,WARMER,0,0,0.0,0.0
WARMERS,WARMER,WARMER,0,0,0.0,0.0
WARMEST,WARM,WARM,0,0,0.0,0.0
WARMHEARTED,WARMHEARTED,WARMHEART,0,0,1.0,0.0
WARMHEARTEDNESS,WARMHEARTEDNESS,WARMHEARTED,0,0,1.0,0.0
WARMHEARTEDNESSES,WARMHEARTEDNESS,WARMHEARTED,0,0,0.0,0.0
WARMING,WARM,WARM,0,0,0.0,0.0
WARMISH,WARMISH,WARMISH,0,0,0.0,0.0
WARMLY,WARMLY,WARMLI,0,0,0.0,0.0
WARMNESS,WARMNESS,WARM,0,0,1.0,0.0
WARMNESSES,WARMNESS,WARM,0,0,0.0,0.0
WARMONGER,WARMONGER,WARMONG,0,0,0.0,0.0
WARMONGERING,WARMONGERING,WARMONG,0,0,0.0,0.0
WARMONGERINGS,WARMONGERING,WARMONG,0,0,0.0,0.0
WARMONGERS,WARMONGER,WARMONG,0,0,0.0,0.0
WARMS,WARMS,WARM,0,0,0.0,0.0
WARMTH,WARMTH,WARMTH,0,0,1.0,0.0
WARMTHS,WARMTH,WARMTH,0,0,0.0,0.0
WARMUP,WARMUP,WARMUP,0,0,0.0,0.0
WARMUPS,WARMUPS,WARMUP,0,0,0.0,0.0
WARN,WARN,WARN,1,0,0.0,0.0
WARNED,WARN,WARN,1,0,0.0,0.0
WARNING,WARN,WARN,1,0,0.0,0.0
WARNINGS,WARNING,WARN,1,0,0.0,0.0
WARNS,WARNS,WARN,1,0,0.0,0.0
WARP,WARP,WARP,0,0,0.0,0.0
WARPATH,WARPATH,WARPATH,0,0,0.0,0.0
WARPATHS,WARPATH,WARPATH,0,0,0.0,0.0
WARPED,WARP,WARP,0,0,0.0,0.0
WARPING,WARP,WARP,0,0,0.0,0.0
WARPLANE,WARPLANE,WARPLAN,0,0,0.0,0.0
WARPLANES,WARPLANE,WARPLAN,0,0,0.0,0.0
WARPS,WARP,WARP,0,0,0.0,0.0
WARRANT,WARRANT,WARRANT,0,0,1.0,0.0
WARRANTED,WARRANT,WARRANT,0,0,0.0,0.0
WARRANTEES,WARRANTEE,WARRANTE,0,0,0.0,0.0
WARRANTHOLDER,WARRANTHOLDER,WARRANTHOLD,0,0,0.0,0.0
WARRANTHOLDERS,WARRANTHOLDERS,WARRANTHOLD,0,0,0.0,0.0
WARRANTIED,WARRANTIED,WARRANTI,0,0,0.0,0.0
WARRANTIES,WARRANTY,WARRANTI,0,0,0.0,0.0
WARRANTING,WARRANT,WARRANT,0,0,0.0,0.0
WARRANTOR,WARRANTOR,WARRANTOR,0,0,0.0,0.0
WARRANTS,WARRANT,WARRANT,0,0,0.0,0.0
WARRANTY,WARRANTY,WARRANTI,0,0,0.0,0.0
WARRANTYING,WARRANTYING,WARRANTI,0,0,0.0,0.0
WARRED,WAR,WAR,0,0,0.0,0.0
WARREN,WARREN,WARREN,0,0,0.0,0.0
WARRENS,WARREN,WARREN,0,0,0.0,0.0
WARRING,WAR,WAR,0,0,0.0,0.0
WARRIOR,WARRIOR,WARRIOR,0,0,0.0,0.0
WARRIORS,WARRIOR,WARRIOR,0,0,0.0,0.0
WARS,WAR,WAR,0,0,0.0,0.0
WARSHIP,WARSHIP,WARSHIP,0,0,0.0,0.0
WARSHIPS,WARSHIP,WARSHIP,0,0,0.0,0.0
WART,WART,WART,0,0,0.0,0.0
WARTHOG,WARTHOG,WARTHOG,0,0,0.0,0.0
WARTHOGS,WARTHOG,WARTHOG,0,0,0.0,0.0
WARTIER,WARTIER,WARTIER,0,0,0.0,0.0
WARTIEST,WARTIEST,WARTIEST,0,0,0.0,0.0
WARTIME,WARTIME,WARTIM,0,0,0.0,0.0
WARTIMES,WARTIME,WARTIM,0,0,0.0,0.0
WARTS,WART,WART,0,0,0.0,0.0
WARTY,WARTY,WARTI,0,0,0.0,0.0
WARY,WARY,WARI,0,0,0.0,0.0
WAS,BE,BE,0,0,0.0,0.0
WASH,WASH,WASH,0,0,0.0,0.0
WASHABLE,WASHABLE,WASHABL,0,0,0.0,0.0
WASHABLES,WASHABLES,WASHABL,0,0,0.0,0.0
WASHBASIN,WASHBASIN,WASHBASIN,0,0,0.0,0.0
WASHBASINS,WASHBASIN,WASHBASIN,0,0,0.0,0.0
WASHBOARD,WASHBOARD,WASHBOARD,0,0,0.0,0.0
WASHBOARDS,WASHBOARD,WASHBOARD,0,0,0.0,0.0
WASHBOWL,WASHBOWL,WASHBOWL,0,0,0.0,0.0
WASHBOWLS,WASHBOWL,WASHBOWL,0,0,0.0,0.0
WASHCLOTH,WASHCLOTH,WASHCLOTH,0,0,0.0,0.0
WASHCLOTHS,WASHCLOTH,WASHCLOTH,0,0,0.0,0.0
WASHED,WASH,WASH,0,0,0.0,0.0
WASHER,WASHER,WASHER,0,0,0.0,0.0
WASHERS,WASHER,WASHER,0,0,0.0,0.0
WASHERWOMAN,WASHERWOMAN,WASHERWOMAN,0,0,0.0,0.0
WASHERWOMEN,WASHERWOMAN,WASHERWOMAN,0,0,0.0,0.0
WASHES,WASH,WASH,0,0,0.0,0.0
WASHIER,WASHIER,WASHIER,0,0,0.0,0.0
WASHIEST,WASHY,WASHI,0,0,0.0,0.0
WASHING,WASH,WASH,0,0,0.0,0.0
WASHINGS,WASHING,WASH,0,0,0.0,0.0
WASHOUT,WASHOUT,WASHOUT,0,0,0.0,0.0
WASHOUTS,WASHOUT,WASHOUT,0,0,0.0,0.0
WASHRAG,WASHRAG,WASHRAG,0,0,0.0,0.0
WASHRAGS,WASHRAG,WASHRAG,0,0,0.0,0.0
WASHROOM,WASHROOM,WASHROOM,0,0,0.0,0.0
WASHROOMS,WASHROOM,WASHROOM,0,0,0.0,0.0
WASHSTAND,WASHSTAND,WASHSTAND,0,0,0.0,0.0
WASHSTANDS,WASHSTAND,WASHSTAND,0,0,0.0,0.0
WASHTUB,WASHTUB,WASHTUB,0,0,0.0,0.0
WASHTUBS,WASHTUB,WASHTUB,0,0,0.0,0.0
WASHY,WASHY,WASHI,0,0,0.0,0.0
WASP,WASP,WASP,0,0,0.0,0.0
WASPISH,WASPISH,WASPISH,0,0,-1.0,0.0
WASPISHLY,WASPISHLY,WASPISHLI,0,0,0.0,0.0
WASPISHNESS,WASPISHNESS,WASPISH,0,0,0.0,0.0
WASPISHNESSES,WASPISHNESSES,WASPISH,0,0,0.0,0.0
WASPS,WASP,WASP,0,0,0.0,0.0
WASSAIL,WASSAIL,WASSAIL,0,0,0.0,0.0
WASSAILED,WASSAIL,WASSAIL,0,0,0.0,0.0
WASSAILING,WASSAIL,WASSAIL,0,0,0.0,0.0
WASSAILS,WASSAIL,WASSAIL,0,0,0.0,0.0
WAST,WAST,WAST,0,0,0.0,0.0
WASTAGE,WASTAGE,WASTAG,0,0,0.0,0.0
WASTAGES,WASTAGE,WASTAG,0,0,0.0,0.0
WASTE,WASTE,WAST,0,0,0.0,0.0
WASTEBASKET,WASTEBASKET,WASTEBASKET,0,0,0.0,0.0
WASTEBASKETS,WASTEBASKET,WASTEBASKET,0,0,0.0,0.0
WASTED,WASTE,WAST,1,0,0.0,0.0
WASTEFUL,WASTEFUL,WAST,1,0,0.0,0.0
WASTEFULLY,WASTEFULLY,WAST,0,0,0.0,0.0
WASTEFULNESS,WASTEFULNESS,WAST,0,0,0.0,0.0
WASTEFULNESSES,WASTEFULNESS,WAST,0,0,0.0,0.0
WASTELAND,WASTELAND,WASTELAND,0,0,0.0,0.0
WASTELANDS,WASTELAND,WASTELAND,0,0,0.0,0.0
WASTEPAPER,WASTEPAPER,WASTEPAP,0,0,0.0,0.0
WASTEPAPERS,WASTEPAPERS,WASTEPAP,0,0,0.0,0.0
WASTER,WASTER,WASTER,0,0,0.0,0.0
WASTERS,WASTER,WASTER,0,0,0.0,0.0
WASTES,WASTE,WAST,0,0,0.0,0.0
WASTESTREAMS,WASTESTREAMS,WASTESTREAM,0,0,0.0,0.0
WASTEWATER,WASTEWATER,WASTEWAT,0,0,0.0,0.0
WASTEWATERS,WASTEWATER,WASTEWAT,0,0,0.0,0.0
WASTING,WASTE,WAST,1,0,0.0,0.0
WASTREL,WASTREL,WASTREL,0,0,0.0,0.0
WASTRELS,WASTREL,WASTREL,0,0,0.0,0.0
WATCH,WATCH,WATCH,0,0,0.0,0.0
WATCHBAND,WATCHBAND,WATCHBAND,0,0,0.0,0.0
WATCHBANDS,WATCHBAND,WATCHBAND,0,0,0.0,0.0
WATCHDOG,WATCHDOG,WATCHDOG,0,0,0.0,0.0
WATCHDOGS,WATCHDOG,WATCHDOG,0,0,0.0,0.0
WATCHED,WATCH,WATCH,0,0,0.0,0.0
WATCHER,WATCHER,WATCHER,0,0,0.0,0.0
WATCHERS,WATCHER,WATCHER,0,0,0.0,0.0
WATCHES,WATCH,WATCH,0,0,0.0,0.0
WATCHFUL,WATCHFUL,WATCH,0,0,0.0,0.0
